0037483037103,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-02-21 21:13:34.997000000,2016-05-22 21:13:34.997000000,,,Ecard,259.17,Phoenix,2014-05-17 18:00:00,2.40,18C57D
0037483037116,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-01-10 21:13:34.997000000,2016-03-09 21:13:34.997000000,2016-09-01 21:13:34.997000000,,Ecard,0,Phoenix,2014-05-17 18:00:00,2.40,013694
0037483037129,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-10-10 21:13:34.997000000,2015-12-02 21:13:34.997000000,,,Physical,125,Phoenix,2014-05-17 18:00:00,2.40,220FE1
0037483037142,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-12-23 21:13:34.997000000,,,,Ecard,50,San Francisco,2014-09-01 04:00:00,2.40,103F47
0037483037155,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-07-23 21:13:35,2015-07-26 21:13:35,,,Physical,0,New York City,2014-08-12 12:00:00,2.40,E5E329
0037483037168,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-05-04 21:13:35,2016-08-07 21:13:35,,,Ecard,30.26,San Francisco,2014-09-01 04:00:00,2.40,30D9B5
0037483037181,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-05-19 21:13:35,2016-07-08 21:13:35,,,Physical,116.6,Phoenix,2014-05-17 18:00:00,2.40,68A060
0037483037194,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-10-04 21:13:35,2015-12-11 21:13:35,,,Physical,0,San Francisco,2014-09-01 04:00:00,2.40,63410A
0037483037207,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-07-27 21:13:35,2016-12-30 21:13:35,,,Physical,95.65,Seattle,2014-06-01 04:00:00,2.40,7099A8
0037483037220,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-04-24 21:13:35,2016-07-24 21:13:35,,,Ecard,200,Phoenix,2014-05-17 18:00:00,2.40,D54057
0037483037233,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-12-11 21:13:35,2016-04-10 21:13:35,,,Physical,0,San Francisco,2014-09-01 04:00:00,2.40,F65532
0037483037246,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-09-05 21:13:35,2017-02-11 21:13:35,,,Ecard,67.31,Seattle,2014-06-01 04:00:00,2.40,63D004
0037483037259,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-08-30 21:13:35,,,,Ecard,150,New York City,2014-08-12 12:00:00,2.40,A347BF
0037483037272,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-04-23 21:13:35,,,,Ecard,100,San Francisco,2014-09-01 04:00:00,2.40,CAE0BC
0037483037285,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-06-08 21:13:35.003000000,2016-09-03 21:13:35.003000000,,,Physical,0,New York City,2014-08-12 12:00:00,2.40,769E12
0037483037298,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-11-04 21:13:35.003000000,,,,Physical,75,Seattle,2014-06-01 04:00:00,2.40,130AE2
0037483037311,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-01-05 21:13:35.003000000,,,,Physical,150,New York City,2014-08-12 12:00:00,2.40,1DFB7C
0037483037324,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-10-13 21:13:35.003000000,,,,Ecard,350,Phoenix,2014-05-17 18:00:00,2.40,ADDC9F
0037483037337,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-08-18 21:13:35.003000000,2016-10-30 21:13:35.003000000,,,Ecard,0,San Francisco,2014-09-01 04:00:00,2.40,4EA0DB
0037483037350,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-08-17 21:13:35.003000000,,,,Ecard,350,Phoenix,2014-05-17 18:00:00,2.40,E952CF
0037483037363,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-08-23 21:13:35.003000000,2016-12-05 21:13:35.003000000,,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,51D59B
0037483037376,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-10-03 21:13:35.003000000,2015-10-22 21:13:35.003000000,,,Physical,0,Seattle,2014-06-01 04:00:00,2.40,6FC88A
0037483037389,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-12-25 21:13:35.007000000,,,,Ecard,50,Phoenix,2014-05-17 18:00:00,2.40,99A3C6
0037483037402,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-04-24 21:13:35.007000000,,,,Ecard,350,Seattle,2014-06-01 04:00:00,2.40,2F7CCE
0037483037415,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-04-22 21:13:35.007000000,,,,Physical,75,New York City,2014-08-12 12:00:00,2.40,BE5294
0037483037428,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-08-09 21:13:35.007000000,2015-12-01 21:13:35.007000000,,,Ecard,258.75,San Francisco,2014-09-01 04:00:00,2.40,B68D70
0037483037441,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-11-22 21:13:35.007000000,,,,Physical,150,San Francisco,2014-09-01 04:00:00,2.40,713D13
0037483037454,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-06-07 21:13:35.007000000,2016-11-15 21:13:35.007000000,,,Ecard,5.17,Seattle,2014-06-01 04:00:00,2.40,26CD98
