0037483069226,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-07-30 21:13:36.110000000,2015-09-29 21:13:36.110000000,,,Ecard,500,Phoenix,2014-05-17 18:00:00,2.40,77734E
0037483069239,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2015-07-31 21:13:36.110000000,2015-12-20 21:13:36.110000000,2016-06-13 21:13:36.110000000,,Physical,0,New York City,2014-08-12 12:00:00,2.40,C64C23
0037483069252,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-10-18 21:13:36.110000000,2016-04-14 21:13:36.110000000,,,Ecard,0,Phoenix,2014-05-17 18:00:00,2.40,D2E5E0
0037483069265,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-08-01 21:13:36.110000000,2016-12-28 21:13:36.110000000,,,Physical,0,New York City,2014-08-12 12:00:00,2.40,B3BCAE
0037483069278,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-07-17 21:13:36.110000000,,,,Physical,50,Phoenix,2014-05-17 18:00:00,2.40,D4AAC3
0037483069291,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-05-22 21:13:36.110000000,,,,Physical,500,Seattle,2014-06-01 04:00:00,2.40,E20593
0037483069304,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-07-28 21:13:36.113000000,,,,Ecard,75,Seattle,2014-06-01 04:00:00,2.40,CE8447
0037483069317,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-08-26 21:13:36.113000000,,,,Physical,300,Phoenix,2014-05-17 18:00:00,2.40,8BCAE7
0037483069330,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-05-15 21:13:36.113000000,2016-06-07 21:13:36.113000000,2016-11-30 21:13:36.113000000,,Physical,0,New York City,2014-08-12 12:00:00,2.40,965DA8
0037483069343,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-09-17 21:13:36.113000000,2016-10-14 21:13:36.113000000,,,Ecard,0,San Francisco,2014-09-01 04:00:00,2.40,931499
