0037482998961,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-07-24 21:13:34.010000000,2015-08-12 21:13:34.010000000,,,Physical,0,Seattle,2014-06-01 04:00:00,2.40,B99F24
0037482998974,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-05-15 21:13:34.010000000,2016-10-30 21:13:34.010000000,,,Physical,0,Phoenix,2014-05-17 18:00:00,2.40,2908B3
0037482998987,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-07-31 21:13:34.010000000,2016-08-15 21:13:34.010000000,2017-02-07 21:13:34.010000000,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,057535
0037482999000,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-04-30 21:13:34.010000000,2016-11-06 21:13:34.010000000,,,Ecard,0,Phoenix,2014-05-17 18:00:00,2.40,261C25
0037482999013,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-07-03 21:13:34.010000000,2016-08-17 21:13:34.010000000,,,Ecard,94.49,New York City,2014-08-12 12:00:00,2.40,27D531
0037482999026,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-09-13 21:13:34.010000000,,,,Physical,200,Seattle,2014-06-01 04:00:00,2.40,495742
0037482999039,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-09-22 21:13:34.010000000,2016-03-05 21:13:34.010000000,,,Ecard,27.39,San Francisco,2014-09-01 04:00:00,2.40,BCD4BD
0037482999052,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-06-21 21:13:34.010000000,2016-09-08 21:13:34.010000000,,,Physical,237.27,New York City,2014-08-12 12:00:00,2.40,7CE6B3
0037482999065,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-10-28 21:13:34.010000000,2016-01-15 21:13:34.010000000,,,Ecard,48.17,Seattle,2014-06-01 04:00:00,2.40,58D7B5
0037482999078,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-01-29 21:13:34.010000000,,,,Ecard,500,New York City,2014-08-12 12:00:00,2.40,78A69B
0037482999091,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-02-17 21:13:34.013000000,2016-06-13 21:13:34.013000000,2016-12-06 21:13:34.013000000,,Ecard,0,San Francisco,2014-09-01 04:00:00,2.40,3CAD33
0037482999104,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-05-14 21:13:34.013000000,,,,Physical,25,San Francisco,2014-09-01 04:00:00,2.40,D3C13B
0037482999117,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2015-09-13 21:13:34.013000000,2015-09-14 21:13:34.013000000,2016-03-08 21:13:34.013000000,,Physical,0,New York City,2014-08-12 12:00:00,2.40,F6FA8F
0037482999130,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2015-09-20 21:13:34.013000000,2016-02-21 21:13:34.013000000,2016-08-15 21:13:34.013000000,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,33EF16
0037482999143,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-07-03 21:13:34.013000000,,,,Ecard,75,San Francisco,2014-09-01 04:00:00,2.40,907B00
0037482999156,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-08-19 21:13:34.013000000,2016-01-24 21:13:34.013000000,,,Physical,127.32,Seattle,2014-06-01 04:00:00,2.40,7685F9
0037482999169,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-05-11 21:13:34.013000000,2016-05-19 21:13:34.013000000,2016-11-11 21:13:34.013000000,,Ecard,0,San Francisco,2014-09-01 04:00:00,2.40,D90FB0
0037482999182,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-04-27 21:13:34.013000000,,,,Physical,75,Phoenix,2014-05-17 18:00:00,2.40,B12CBB
0037482999195,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-06-12 21:13:34.017000000,,,,Ecard,50,New York City,2014-08-12 12:00:00,2.40,678E2D
0037482999208,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-01-01 21:13:34.017000000,2016-01-05 21:13:34.017000000,2016-06-29 21:13:34.017000000,,Ecard,0,Phoenix,2014-05-17 18:00:00,2.40,146F88
0037482999221,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-08-10 21:13:34.017000000,,,,Physical,300,Seattle,2014-06-01 04:00:00,2.40,CE811E
0037482999234,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-02-28 21:13:34.017000000,2016-08-20 21:13:34.017000000,2017-02-12 21:13:34.017000000,,Ecard,0,Phoenix,2014-05-17 18:00:00,2.40,149D2E
