0037483011714,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-01-13 21:13:34.300000000,2016-07-03 21:13:34.300000000,2016-12-26 21:13:34.300000000,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,49E7A1
0037483011727,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-08-17 21:13:34.300000000,,,,Ecard,450,Seattle,2014-06-01 04:00:00,2.40,1E61BB
0037483011740,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-07-15 21:13:34.300000000,2016-11-16 21:13:34.300000000,,,Ecard,11,Seattle,2014-06-01 04:00:00,2.40,65492A
0037483011753,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-09-29 21:13:34.300000000,2016-02-25 21:13:34.300000000,,,Physical,7.6,New York City,2014-08-12 12:00:00,2.40,639CA9
0037483011766,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-09-03 21:13:34.300000000,,,,Physical,125,Phoenix,2014-05-17 18:00:00,2.40,D816A5
0037483011779,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-04-28 21:13:34.303000000,2016-10-31 21:13:34.303000000,,,Physical,0,San Francisco,2014-09-01 04:00:00,2.40,6483B0
0037483011792,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-12-24 21:13:34.303000000,2016-05-07 21:13:34.303000000,,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,F04430
0037483011805,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-11-17 21:13:34.303000000,,,,Ecard,200,Phoenix,2014-05-17 18:00:00,2.40,F83ABE
0037483011818,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-04-07 21:13:34.303000000,,,,Physical,200,San Francisco,2014-09-01 04:00:00,2.40,660052
0037483011831,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-05-16 21:13:34.303000000,,,,Ecard,350,New York City,2014-08-12 12:00:00,2.40,847FF2
0037483011844,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-06-15 21:13:34.303000000,2016-11-12 21:13:34.303000000,,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,AFF06A
0037483011857,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-12-30 21:13:34.303000000,,,,Physical,400,Phoenix,2014-05-17 18:00:00,2.40,4F26C0
0037483011870,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-10-16 21:13:34.303000000,,,,Ecard,500,Seattle,2014-06-01 04:00:00,2.40,B34341
0037483011883,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-09-12 21:13:34.303000000,2016-10-02 21:13:34.303000000,,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,8A3A60
0037483011896,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-08-06 21:13:34.303000000,2016-10-10 21:13:34.303000000,,,Ecard,142.07,San Francisco,2014-09-01 04:00:00,2.40,AC36FE
0037483011909,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-08-06 21:13:34.303000000,2015-12-09 21:13:34.303000000,,,Ecard,450,Seattle,2014-06-01 04:00:00,2.40,F6D2CD
0037483011922,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-09-14 21:13:34.307000000,,,,Physical,100,New York City,2014-08-12 12:00:00,2.40,96AE2F
0037483011935,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-09-28 21:13:34.307000000,,,,Ecard,200,San Francisco,2014-09-01 04:00:00,2.40,D0A4E1
0037483011948,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2015-11-13 21:13:34.307000000,2016-01-12 21:13:34.307000000,2016-07-06 21:13:34.307000000,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,AA107E
0037483011961,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-02-28 21:13:34.307000000,2016-07-21 21:13:34.307000000,2017-01-13 21:13:34.307000000,,Physical,0,San Francisco,2014-09-01 04:00:00,2.40,C8DCA7
0037483011974,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-08-18 21:13:34.307000000,2016-01-02 21:13:34.307000000,,,Physical,92.85,San Francisco,2014-09-01 04:00:00,2.40,D6FB8A
0037483012000,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-12-17 21:13:34.307000000,,,,Ecard,350,New York City,2014-08-12 12:00:00,2.40,BE7230
0037483012013,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-09-23 21:13:34.307000000,2016-02-09 21:13:34.307000000,,,Physical,0,San Francisco,2014-09-01 04:00:00,2.40,27BE13
0037483012026,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-03-04 21:13:34.307000000,,,,Ecard,75,New York City,2014-08-12 12:00:00,2.40,AA5A03
0037483012039,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-05-13 21:13:34.307000000,,,,Ecard,300,Seattle,2014-06-01 04:00:00,2.40,30AC66
0037483012052,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-12-14 21:13:34.310000000,,,,Ecard,50,Seattle,2014-06-01 04:00:00,2.40,2694B6
0037483012065,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-09-12 21:13:34.310000000,,,,Physical,200,Phoenix,2014-05-17 18:00:00,2.40,FAD672
0037483012078,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2015-08-22 21:13:34.310000000,2016-01-31 21:13:34.310000000,2016-07-25 21:13:34.310000000,,Ecard,0,New York City,2014-08-12 12:00:00,2.40,9A5BD1
0037483012091,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-07-28 21:13:34.310000000,,,,Physical,100,New York City,2014-08-12 12:00:00,2.40,B2648A
0037483012104,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-07-09 21:13:34.310000000,,,,Ecard,100,San Francisco,2014-09-01 04:00:00,2.40,97A9E6
0037483012117,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-04-22 21:13:34.310000000,,,,Physical,150,Seattle,2014-06-01 04:00:00,2.40,B8E7E4
0037483012130,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-05-28 21:13:34.310000000,2016-07-24 21:13:34.310000000,2017-01-16 21:13:34.310000000,,Ecard,0,New York City,2014-08-12 12:00:00,2.40,00BC0F
0037483012143,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-09-18 21:13:34.310000000,2016-03-22 21:13:34.310000000,,,Physical,0,New York City,2014-08-12 12:00:00,2.40,9A5A8A
0037483012156,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-04-22 21:13:34.310000000,2016-09-01 21:13:34.310000000,2017-02-24 21:13:34.310000000,,Physical,0,Seattle,2014-06-01 04:00:00,2.40,69CE17
0037483012169,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-02-27 21:13:34.310000000,,,,Physical,125,San Francisco,2014-09-01 04:00:00,2.40,B4FB47
0037483012182,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-09-12 21:13:34.310000000,,,,Ecard,450,New York City,2014-08-12 12:00:00,2.40,141A14
0037483012195,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-09-23 21:13:34.310000000,2016-03-26 21:13:34.310000000,,,Ecard,0,Seattle,2014-06-01 04:00:00,2.40,58FA5E
0037483012208,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-04-24 21:13:34.310000000,2016-10-25 21:13:34.310000000,2017-04-19 21:13:34.310000000,,Physical,0,Seattle,2014-06-01 04:00:00,2.40,CABD09
0037483012221,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-10-10 21:13:34.310000000,,,,Ecard,200,Seattle,2014-06-01 04:00:00,2.40,CAD594
0037483012234,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-03-30 21:13:34.310000000,2016-05-26 21:13:34.310000000,,,Physical,2.04,Seattle,2014-06-01 04:00:00,2.40,2BD8F7
0037483012247,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-03-16 21:13:34.310000000,2016-04-15 21:13:34.310000000,,,Ecard,0,San Francisco,2014-09-01 04:00:00,2.40,5C6E2E
0037483012260,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-08-12 21:13:34.313000000,,,,Physical,50,San Francisco,2014-09-01 04:00:00,2.40,A937C7
0037483012273,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-10-28 21:13:34.313000000,,,,Ecard,500,New York City,2014-08-12 12:00:00,2.40,49A81D
0037483012286,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-08-04 21:13:34.313000000,,,,Physical,200,San Francisco,2014-09-01 04:00:00,2.40,63F3CE
0037483012299,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-06-17 21:13:34.313000000,,,,Physical,125,San Francisco,2014-09-01 04:00:00,2.40,9B79DD
0037483012312,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-12-08 21:13:34.313000000,2016-01-07 21:13:34.313000000,,,Physical,79.13,Seattle,2014-06-01 04:00:00,2.40,215F9E
0037483012325,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2015-09-28 21:13:34.313000000,2016-01-06 21:13:34.313000000,2016-06-30 21:13:34.313000000,,Ecard,0,Phoenix,2014-05-17 18:00:00,2.40,E844AC
0037483012338,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-04-03 21:13:34.313000000,2016-05-09 21:13:34.313000000,2016-11-01 21:13:34.313000000,,Ecard,0,Phoenix,2014-05-17 18:00:00,2.40,0E3616
0037483012351,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-04-18 21:13:34.313000000,2016-06-07 21:13:34.313000000,,,Ecard,125,San Francisco,2014-09-01 04:00:00,2.40,74D2CC
0037483012364,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-05-13 21:13:34.313000000,2016-08-27 21:13:34.313000000,2017-02-19 21:13:34.313000000,,Physical,0,San Francisco,2014-09-01 04:00:00,2.40,714640
0037483012377,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-10-27 21:13:34.313000000,2015-11-03 21:13:34.313000000,,,Ecard,50,Seattle,2014-06-01 04:00:00,2.40,BAA36E
0037483012390,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-08-05 21:13:34.313000000,2016-11-09 21:13:34.313000000,,,Ecard,75,Seattle,2014-06-01 04:00:00,2.40,3CC33D
0037483012403,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-09-27 21:13:34.317000000,2015-10-20 21:13:34.317000000,,,Physical,60.93,New York City,2014-08-12 12:00:00,2.40,CE7E3D
0037483012416,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-01-27 21:13:34.317000000,2016-01-31 21:13:34.317000000,,,Physical,245.34,Phoenix,2014-05-17 18:00:00,2.40,F158DF
0037483012429,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2016-05-26 21:13:34.317000000,2016-09-04 21:13:34.317000000,,,Ecard,0,New York City,2014-08-12 12:00:00,2.40,051293
0037483012442,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Voided,2016-06-28 21:13:34.317000000,2016-07-21 21:13:34.317000000,2017-01-13 21:13:34.317000000,,Ecard,0,New York City,2014-08-12 12:00:00,2.40,30186D
0037483012455,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2015-09-08 21:13:34.317000000,,,,Physical,150,Phoenix,2014-05-17 18:00:00,2.40,799E31
0037483012468,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Activated,2015-07-28 21:13:34.317000000,2015-12-28 21:13:34.317000000,,,Physical,141.15,New York City,2014-08-12 12:00:00,2.40,4903A4
0037483012481,{BCD29950-F6EA-4594-96EA-A6B8C10E8B62},Wired Brain Coffee,Issued,2016-02-11 21:13:34.317000000,,,,Ecard,200,Seattle,2014-06-01 04:00:00,2.40,96DC61
